5kV,10kV,15kV,20kV,25kV,30kV,Contamination_Rate,,,5_s,10_s,15_s,20_s,25_s,30_s
0.041666667,0.05,0.04,0.06,0.068,0.054489084,Very_Low,,,0.001736111,0.0025,0.0016,0.0036,0.004624,0.00296906
0.041666667,0.05,0.04,0.06,0.072,0.060141168,Very_Low,,,0.001736111,0.0025,0.0016,0.0036,0.005184,0.00361696
0.041666667,0.05,0.04,0.06,0.076,0.066003813,Very_Low,,,0.001736111,0.0025,0.0016,0.0036,0.005776,0.004356503
0.041666667,0.05,0.04,0.06,0.076,0.067735535,Very_Low,,,0.001736111,0.0025,0.0016,0.0036,0.005776,0.004588103
0.04,0.048,0.04,0.06,0.072,0.065316585,Very_Low,,,0.0016,0.002304,0.0016,0.0036,0.005184,0.004266256
0.041666667,0.05,0.04,0.06,0.072,0.067373524,Very_Low,,,0.001736111,0.0025,0.0016,0.0036,0.005184,0.004539192
0.041666667,0.05,0.04,0.06,0.072,0.069557892,Very_Low,,,0.001736111,0.0025,0.0016,0.0036,0.005184,0.0048383
0.041666667,0.05,0.04,0.06,0.072,0.071843815,Very_Low,,,0.001736111,0.0025,0.0016,0.0036,0.005184,0.005161534
0.04,0.048,0.04,0.06,0.072,0.074204031,Very_Low,,,0.0016,0.002304,0.0016,0.0036,0.005184,0.005506238
0.04,0.048,0.04,0.06,0.076,0.080934573,Very_Low,,,0.0016,0.002304,0.0016,0.0036,0.005776,0.006550405
0.04,0.048,0.04,0.06,0.08,0.087682176,Very_Low,,,0.0016,0.002304,0.0016,0.0036,0.0064,0.007688164
0.038333333,0.046,0.04,0.06,0.08,0.090093319,Very_Low,,,0.001469444,0.002116,0.0016,0.0036,0.0064,0.008116806
0.038333333,0.046,0.04,0.06,0.08,0.092463261,Very_Low,,,0.001469444,0.002116,0.0016,0.0036,0.0064,0.008549455
0.036666667,0.044,0.04,0.06,0.08,0.094763464,Very_Low,,,0.001344444,0.001936,0.0016,0.0036,0.0064,0.008980114
0.036666667,0.044,0.042666667,0.06,0.08,0.096966301,Very_Low,,,0.001344444,0.001936,0.001820444,0.0036,0.0064,0.009402464
0.035,0.042,0.042666667,0.06,0.08,0.099045425,Very_Low,,,0.001225,0.001764,0.001820444,0.0036,0.0064,0.009809996
0.036666667,0.044,0.042666667,0.08,0.08,0.100976124,Very_Low,,,0.001344444,0.001936,0.001820444,0.0064,0.0064,0.010196178
0.036666667,0.044,0.042666667,0.06,0.084,0.107059973,Very_Low,,,0.001344444,0.001936,0.001820444,0.0036,0.007056,0.011461838
0.035,0.042,0.042666667,0.06,0.084,0.108627837,Very_Low,,,0.001225,0.001764,0.001820444,0.0036,0.007056,0.011800007
0.035,0.042,0.04,0.06,0.084,0.109986081,Very_Low,,,0.001225,0.001764,0.0016,0.0036,0.007056,0.012096938
0.035,0.042,0.04,0.06,0.088,0.115443833,Very_Low,,,0.001225,0.001764,0.0016,0.0036,0.007744,0.013327279
0.035,0.042,0.042666667,0.06,0.088,0.116340194,Very_Low,,,0.001225,0.001764,0.001820444,0.0036,0.007744,0.013535041
0.035,0.042,0.045333333,0.06,0.084,0.112666012,Very_Low,,,0.001225,0.001764,0.002055111,0.0036,0.007056,0.01269363
0.035,0.042,0.048,0.08,0.084,0.11306398,Very_Low,,,0.001225,0.001764,0.002304,0.0064,0.007056,0.012783464
0.035,0.042,0.050666667,0.08,0.088,0.117531399,Very_Low,,,0.001225,0.001764,0.002567111,0.0064,0.007744,0.01381363
0.033333333,0.04,0.050666667,0.08,0.088,0.117420181,Very_Low,,,0.001111111,0.0016,0.002567111,0.0064,0.007744,0.013787499
0.033333333,0.04,0.050666667,0.08,0.088,0.117058443,Very_Low,,,0.001111111,0.0016,0.002567111,0.0064,0.007744,0.013702679
0.033333333,0.04,0.050666667,0.06,0.092,0.120777442,Very_Low,,,0.001111111,0.0016,0.002567111,0.0036,0.008464,0.01458719
0.033333333,0.04,0.048,0.08,0.096,0.124262805,Very_Low,,,0.001111111,0.0016,0.002304,0.0064,0.009216,0.015441245
0.031666667,0.038,0.048,0.08,0.092,0.118878685,Very_Low,,,0.001002778,0.001444,0.002304,0.0064,0.008464,0.014132142
0.031666667,0.038,0.050666667,0.06,0.092,0.117613499,Very_Low,,,0.001002778,0.001444,0.002567111,0.0036,0.008464,0.013832935
0.031666667,0.038,0.050666667,0.08,0.096,0.120485088,Very_Low,,,0.001002778,0.001444,0.002567111,0.0064,0.009216,0.014516656
0.031666667,0.038,0.050666667,0.08,0.096,0.118864773,Very_Low,,,0.001002778,0.001444,0.002567111,0.0064,0.009216,0.014128834
0.028333333,0.034,0.056,0.08,0.096,0.117098673,Very_Low,,,0.000802778,0.001156,0.003136,0.0064,0.009216,0.013712099
0.028333333,0.034,0.056,0.08,0.1,0.119534407,Very_Low,,,0.000802778,0.001156,0.003136,0.0064,0.01,0.014288474
0.03,0.036,0.056,0.1,0.1,0.117547786,Very_Low,,,0.0009,0.001296,0.003136,0.01,0.01,0.013817482
0.028333333,0.034,0.056,0.08,0.1,0.115488402,Very_Low,,,0.000802778,0.001156,0.003136,0.0064,0.01,0.013337571
0.03,0.036,0.056,0.08,0.1,0.11338198,Very_Low,,,0.0009,0.001296,0.003136,0.0064,0.01,0.012855473
0.028333333,0.034,0.053333333,0.08,0.1,0.111254337,Very_Low,,,0.000802778,0.001156,0.002844444,0.0064,0.01,0.012377528
0.026666667,0.032,0.056,0.08,0.1,0.109131031,Very_Low,,,0.000711111,0.001024,0.003136,0.0064,0.01,0.011909582
0.026666667,0.032,0.056,0.08,0.104,0.111361346,Very_Low,,,0.000711111,0.001024,0.003136,0.0064,0.010816,0.012401349
0.026666667,0.032,0.056,0.1,0.108,0.113644983,Very_Low,,,0.000711111,0.001024,0.003136,0.01,0.011664,0.012915182
0.025,0.03,0.058666667,0.08,0.108,0.111680408,Very_Low,,,0.000625,0.0009,0.003441778,0.0064,0.011664,0.012472514
0.025,0.03,0.058666667,0.08,0.108,0.109813212,Very_Low,,,0.000625,0.0009,0.003441778,0.0064,0.011664,0.012058942
0.025,0.03,0.056,0.1,0.112,0.112387208,Very_Low,,,0.000625,0.0009,0.003136,0.01,0.012544,0.012630885
0.023333333,0.028,0.058666667,0.08,0.112,0.110771234,Very_Low,,,0.000544444,0.000784,0.003441778,0.0064,0.012544,0.012270266
0.023333333,0.028,0.061333333,0.08,0.108,0.104980586,Very_Low,,,0.000544444,0.000784,0.003761778,0.0064,0.011664,0.011020923
0.023333333,0.028,0.061333333,0.1,0.112,0.10800119,Very_Low,,,0.000544444,0.000784,0.003761778,0.01,0.012544,0.011664257
