5kV,10kV,15kV,20kV,25kV,30kV,Contamination_Rate,,,5_s,10_s,15_s,20_s,25_s,30_s
0.057244044,0.089054606,0.179626251,0.057755556,0.034278571,0.176583711,Medium,,,0.003276881,0.007930723,0.03226559,0.003335704,0.00117502,0.031181807
0.059338748,0.091762287,0.186512409,0.062211111,0.04285,0.173472134,Medium,,,0.003521087,0.008420317,0.034786879,0.003870222,0.001836123,0.030092581
0.056667146,0.087704083,0.181133771,0.066666667,0.048571429,0.176632705,Medium,,,0.003211165,0.007692006,0.032809443,0.004444444,0.002359184,0.031199112
0.058834149,0.090328357,0.187492348,0.071111111,0.054285714,0.173299156,Medium,,,0.003461457,0.008159212,0.035153381,0.00505679,0.002946939,0.030032597
0.056244167,0.086203812,0.181592533,0.071111111,0.06,0.176306114,Medium,,,0.003163406,0.007431097,0.032975848,0.00505679,0.0036,0.031083846
0.056101028,0.085419415,0.181441048,0.075555556,0.071428571,0.179288701,Medium,,,0.003147325,0.007296476,0.032920854,0.005708642,0.005102041,0.032144438
0.056007909,0.084624308,0.181046873,0.075555556,0.08,0.175882138,Medium,,,0.003136886,0.007161274,0.03277797,0.005708642,0.0064,0.030934526
0.05596727,0.083827726,0.180421147,0.08,0.088571429,0.166121344,Medium,,,0.003132335,0.007027088,0.03255179,0.0064,0.007844898,0.027596301
0.05358081,0.079678907,0.173577064,0.08,0.097142857,0.162840549,Medium,,,0.002870903,0.006348728,0.030128997,0.0064,0.009436735,0.026517044
0.056049422,0.08226701,0.178529737,0.088888889,0.105714286,0.153272911,Medium,,,0.003141538,0.006767861,0.031872867,0.007901235,0.01117551,0.023492585
0.056173173,0.081521025,0.177296048,0.093333333,0.108571429,0.143850152,Medium,,,0.003155425,0.006645678,0.031433889,0.008711111,0.011787755,0.020692866
0.056351289,0.080809694,0.17589449,0.102222222,0.114285714,0.147402212,Medium,,,0.003175468,0.006530207,0.030938872,0.010449383,0.013061224,0.021727412
0.054182156,0.076781422,0.168344985,0.106666667,0.12,0.151156934,Medium,,,0.002935706,0.005895387,0.028340034,0.011377778,0.0144,0.022848419
0.054463336,0.076164204,0.166668694,0.111111111,0.125714286,0.148739768,Medium,,,0.002966255,0.005800986,0.027778454,0.012345679,0.015804082,0.022123519
0.054791597,0.075605549,0.164887814,0.111111111,0.131428571,0.15297351,Medium,,,0.003002119,0.005716199,0.027187991,0.012345679,0.017273469,0.023400895
0.05276295,0.071752408,0.157025368,0.115555556,0.14,0.151078083,Medium,,,0.002783929,0.005148408,0.024656966,0.013353087,0.0196,0.022824587
0.05317271,0.071331107,0.155104989,0.124444444,0.145714286,0.149470341,Medium,,,0.002827337,0.005088127,0.024057558,0.01548642,0.021232653,0.022341383
0.051215555,0.067627289,0.147150691,0.133333333,0.154285714,0.141763924,Medium,,,0.002623033,0.00457345,0.021653326,0.017777778,0.023804082,0.02009701
0.051685607,0.067365861,0.145186647,0.142222222,0.157142857,0.140769145,Medium,,,0.002671402,0.004538159,0.021079162,0.02022716,0.024693878,0.019815952
0.04977652,0.063830945,0.137236957,0.151111111,0.162857143,0.140092923,Medium,,,0.002477702,0.00407439,0.018833982,0.022834568,0.026522449,0.019626027
0.052681568,0.067105836,0.141325425,0.155555556,0.168571429,0.139738755,Medium,,,0.002775348,0.004503193,0.019972876,0.024197531,0.028416327,0.01952692
0.053193751,0.067112974,0.139475333,0.155555556,0.174285714,0.139706728,Medium,,,0.002829575,0.004504151,0.019453369,0.024197531,0.03037551,0.01951797
0.051305901,0.063853915,0.131709219,0.155555556,0.177142857,0.139993571,Medium,,,0.002632295,0.004077322,0.017347318,0.024197531,0.031379592,0.0195982
0.05181079,0.064049315,0.130048668,0.16,0.185714286,0.14699275,Medium,,,0.002684358,0.004102315,0.016912656,0.0256,0.034489796,0.021606869
