5kV,10kV,15kV,20kV,25kV,30kV,Contamination_Rate,,,5_s,10_s,15_s,20_s,25_s,30_s
0.034191961,0.085517241,-0.264,0,-0.15998,-0.704,Very_High,,,0.00116909,0.007313199,0.069696,0,0.0255936,0.495616
0.034016972,0.085517241,-0.26,0.006153846,-0.12398,-0.704,Very_High,,,0.001157154,0.007313199,0.0676,3.79E-05,0.01537104,0.495616
0.036130108,0.085517241,-0.252,0.018461538,-0.09198,-0.672,Very_High,,,0.001305385,0.007313199,0.063504,0.000340828,0.00846032,0.451584
0.038247199,0.082758621,-0.248,0.027692308,-0.06398,-0.64,Very_High,,,0.001462848,0.006848989,0.061504,0.000766864,0.00409344,0.4096
0.040369757,0.082758621,-0.244,0.033846154,-0.03598,-0.608,Very_High,,,0.001629717,0.006848989,0.059536,0.001145562,0.00129456,0.369664
0.042499246,0.085517241,-0.236,0.046153846,-0.016,-0.576,Very_High,,,0.001806186,0.007313199,0.055696,0.002130178,0.000256,0.331776
0.04235135,0.085517241,-0.232,0.058461538,0.004,-0.544,Very_High,,,0.001793637,0.007313199,0.053824,0.003417751,0.000016,0.295936
0.04221311,0.088275862,-0.228,0.064615385,0.02798,-0.47992,Very_High,,,0.001781947,0.007792628,0.051984,0.004175148,0.00078288,0.230323206
0.042085766,0.091034483,-0.22,0.073846154,0.05198,-0.41584,Very_High,,,0.001771212,0.008287277,0.0484,0.005453254,0.00270192,0.172922906
0.041970458,0.093793103,-0.212,0.083076923,0.07598,-0.38376,Very_High,,,0.001761519,0.008797146,0.044944,0.006901775,0.00577296,0.147271738
0.04186822,0.093793103,-0.208,0.089230769,0.10798,-0.35168,Very_High,,,0.001752948,0.008797146,0.043264,0.00796213,0.01165968,0.123678822
0.044065684,0.096551724,-0.204,0.098461538,0.13998,-0.3196,Very_High,,,0.001941785,0.009322235,0.041616,0.009694674,0.0195944,0.10214416
0.043992211,0.096551724,-0.2,0.107692308,0.168,-0.3196,Very_High,,,0.001935315,0.009322235,0.04,0.011597633,0.028224,0.10214416
0.043934174,0.096551724,-0.2,0.116923077,0.196,-0.3196,Very_High,,,0.001930212,0.009322235,0.04,0.013671006,0.038416,0.10214416
0.046177808,0.096551724,-0.196,0.126153846,0.22,-0.3196,Very_High,,,0.00213239,0.009322235,0.038416,0.015914793,0.0484,0.10214416
0.048437776,0.096551724,-0.192,0.135384615,0.244,-0.3196,Very_High,,,0.002346218,0.009322235,0.036864,0.018328994,0.059536,0.10214416
0.050714308,0.096551724,-0.184,0.141538462,0.268,-0.25568,Very_High,,,0.002571941,0.009322235,0.033856,0.020033136,0.071824,0.065372262
0.053007487,0.096551724,-0.176,0.150769231,0.292,-0.25568,Very_High,,,0.002809794,0.009322235,0.030976,0.022731361,0.085264,0.065372262
0.055317246,0.099310345,-0.168,0.156923077,0.316,-0.19176,Very_High,,,0.003059998,0.009862545,0.028224,0.024624852,0.099856,0.036771898
0.055357655,0.099310345,-0.164,0.166153846,0.34,-0.12784,Very_High,,,0.00306447,0.009862545,0.026896,0.027607101,0.1156,0.016343066
0.055414067,0.102068966,-0.156,0.172307692,0.364,-0.06392,Very_High,,,0.003070719,0.010418074,0.024336,0.029689941,0.132496,0.004085766
0.055485975,0.104827586,-0.156,0.175384615,0.384,-0.06392,Very_High,,,0.003078693,0.010988823,0.024336,0.030759763,0.147456,0.004085766
0.055572735,0.104827586,-0.148,0.178461538,0.408,0,Very_High,,,0.003088329,0.010988823,0.021904,0.031848521,0.166464,0
0.055673569,0.102068966,-0.14,0.184615385,0.432,0,Very_High,,,0.003099546,0.010418074,0.0196,0.03408284,0.186624,0
0.055787573,0.104827586,-0.132,0.190769231,0.46,0.032,Very_High,,,0.003112253,0.010988823,0.017424,0.036392899,0.2116,0.001024
0.055913727,0.102068966,-0.124,0.196923077,0.484,0.032,Very_High,,,0.003126345,0.010418074,0.015376,0.038778698,0.234256,0.001024
0.056050897,0.102068966,-0.108,0.209230769,0.516,0.064,Very_High,,,0.003141703,0.010418074,0.011664,0.043777515,0.266256,0.004096
0.056197856,0.104827586,-0.1,0.221538462,0.54,0.096,Very_High,,,0.003158199,0.010988823,0.01,0.04907929,0.2916,0.009216
0.056353286,0.107586207,-0.092,0.233846154,0.564,0.128,Very_High,,,0.003175693,0.011574792,0.008464,0.054684024,0.318096,0.016384
0.056515793,0.107586207,-0.084,0.243076923,0.584,0.128,Very_High,,,0.003194035,0.011574792,0.007056,0.05908639,0.341056,0.016384
0.056683921,0.110344828,-0.08,0.252307692,0.604,0.16,Very_High,,,0.003213067,0.012175981,0.0064,0.063659171,0.364816,0.0256
0.056856163,0.110344828,-0.076,0.258461538,0.62,0.16,Very_High,,,0.003232623,0.012175981,0.005776,0.066802367,0.3844,0.0256
0.057030975,0.110344828,-0.06799,0.264615385,0.64,0.16,Very_High,,,0.003252532,0.012175981,0.00462264,0.070021302,0.4096,0.0256
0.057206789,0.110344828,-0.05998,0.270769231,0.656,0.19192,Very_High,,,0.003272617,0.012175981,0.0035976,0.073315976,0.430336,0.036833286
0.057382031,0.110344828,-0.05197,0.276923077,0.672,0.19192,Very_High,,,0.003292697,0.012175981,0.002700881,0.076686391,0.451584,0.036833286
0.057555129,0.110344828,-0.04396,0.286153846,0.688,0.19192,Very_High,,,0.003312593,0.012175981,0.001932482,0.081884024,0.473344,0.036833286
0.057724531,0.110344828,-0.03196,0.292307692,0.704,0.22384,Very_High,,,0.003332121,0.012175981,0.001021442,0.085443787,0.495616,0.050104346
0.057888719,0.110344828,-0.02397,0.298461538,0.72,0.25576,Very_High,,,0.003351104,0.012175981,0.000574561,0.08907929,0.5184,0.065413178
0.058046221,0.110344828,-0.01198,0.301538462,0.74,0.25576,Very_High,,,0.003369364,0.012175981,0.00014352,0.090925444,0.5476,0.065413178
0.058195626,0.110344828,1.00E-05,0.307692308,0.756,0.28768,Very_High,,,0.003386731,0.012175981,1.00E-10,0.094674556,0.571536,0.082759782
0.058335594,0.107586207,0.012,0.310769231,0.772,0.35168,Very_High,,,0.003403042,0.011574792,0.000144,0.096577515,0.595984,0.123678822
0.058464871,0.107586207,0.016,0.32,0.788,0.35168,Very_High,,,0.003418141,0.011574792,0.000256,0.1024,0.620944,0.123678822
0.058582297,0.107586207,0.02399,0.326153846,0.8,0.35168,Very_High,,,0.003431886,0.011574792,0.00057552,0.106376331,0.64,0.123678822
0.05868682,0.107586207,0.03199,0.332307692,0.812,0.35168,Very_High,,,0.003444143,0.011574792,0.00102336,0.110428402,0.659344,0.123678822
0.058777504,0.107586207,0.03999,0.338461538,0.828,0.38376,Very_High,,,0.003454795,0.011574792,0.0015992,0.114556213,0.685584,0.147271738
0.058853535,0.110344828,0.05199,0.344615385,0.844,0.35168,Very_High,,,0.003463739,0.012175981,0.00270296,0.118759764,0.712336,0.123678822
0.061199946,0.110344828,0.06399,0.347692308,0.856,0.35168,Very_High,,,0.003745433,0.012175981,0.00409472,0.120889941,0.732736,0.123678822
0.061244765,0.110344828,0.072,0.350769231,0.872,0.35168,Very_High,,,0.003750921,0.012175981,0.005184,0.123039053,0.760384,0.123678822
0.063559018,0.110344828,0.08,0.356923077,0.88,0.35168,Very_High,,,0.004039749,0.012175981,0.0064,0.127394083,0.7744,0.123678822
0.065856735,0.110344828,0.088,0.36,0.892,0.3196,Very_High,,,0.00433711,0.012175981,0.007744,0.1296,0.795664,0.10214416
0.065852094,0.110344828,0.092,0.366153846,0.904,0.3196,Very_High,,,0.004336498,0.012175981,0.008464,0.134068639,0.817216,0.10214416
0.063545138,0.110344828,0.096,0.372307692,0.916,0.35168,Very_High,,,0.004037985,0.012175981,0.009216,0.138613018,0.839056,0.123678822
0.063507484,0.110344828,0.104,0.378461538,0.924,0.38376,Very_High,,,0.004033201,0.012175981,0.010816,0.143233136,0.853776,0.147271738
0.061168042,0.110344828,0.108,0.384615385,0.936,0.41584,Very_High,,,0.003741529,0.012175981,0.011664,0.147928994,0.876096,0.172922906
0.058813008,0.110344828,0.116,0.387692308,0.944,0.44792,Very_High,,,0.00345897,0.012175981,0.013456,0.150305326,0.891136,0.200632326
0.061014431,0.110344828,0.124,0.390769231,0.952,0.48,Very_High,,,0.003722761,0.012175981,0.015376,0.152700592,0.906304,0.2304
0.063201639,0.110344828,0.132,0.396923077,0.96,0.44792,Very_High,,,0.003994447,0.012175981,0.017424,0.157547929,0.9216,0.200632326
0.063089801,0.110344828,0.136,0.403076923,0.968,0.41584,Very_High,,,0.003980323,0.012175981,0.018496,0.162471006,0.937024,0.172922906
0.065251347,0.110344828,0.14,0.406153846,0.98,0.41584,Very_High,,,0.004257738,0.012175981,0.0196,0.164960947,0.9604,0.172922906
0.065115962,0.110344828,0.144,0.412307692,0.988,0.38376,Very_High,,,0.004240089,0.012175981,0.020736,0.169997633,0.976144,0.147271738
0.064970573,0.110344828,0.148,0.415384615,0.996,0.38376,Very_High,,,0.004221175,0.012175981,0.021904,0.172544378,0.992016,0.147271738
0.062530771,0.110344828,0.156,0.415384615,1.004,0.41584,Very_High,,,0.003910097,0.012175981,0.024336,0.172544378,1.008016,0.172922906
0.062369363,0.110344828,0.164,0.415384615,1.012,0.44792,Very_High,,,0.003889937,0.012175981,0.026896,0.172544378,1.024144,0.200632326
0.062202084,0.110344828,0.172,0.418461538,1.016,0.44792,Very_High,,,0.003869099,0.012175981,0.029584,0.175110059,1.032256,0.200632326
0.062030433,0.110344828,0.176,0.418461538,1.024,0.48,Very_High,,,0.003847775,0.012175981,0.030976,0.175110059,1.048576,0.2304
0.061855947,0.110344828,0.184,0.421538462,1.024,0.48,Very_High,,,0.003826158,0.012175981,0.033856,0.177694675,1.048576,0.2304
0.061680191,0.110344828,0.188,0.424615385,1.028,0.48,Very_High,,,0.003804446,0.012175981,0.035344,0.180298225,1.056784,0.2304
0.063790456,0.113103448,0.192,0.427692308,1.032,0.44792,Very_High,,,0.004069222,0.01279239,0.036864,0.18292071,1.065024,0.200632326
0.063616884,0.115862069,0.2,0.427692308,1.036,0.44792,Very_High,,,0.004047108,0.013424019,0.04,0.18292071,1.073296,0.200632326
0.065732461,0.11862069,0.208,0.430769231,1.036,0.44792,Very_High,,,0.004320756,0.014070868,0.043264,0.18556213,1.073296,0.200632326
0.065567283,0.11862069,0.212,0.433846154,1.044,0.44792,Very_High,,,0.004299069,0.014070868,0.044944,0.188222485,1.089936,0.200632326
0.067694259,0.12137931,0.216,0.433846154,1.044,0.41584,Very_High,,,0.004582513,0.014732937,0.046656,0.188222485,1.089936,0.172922906
0.067543384,0.11862069,0.224,0.433846154,1.048,0.44792,Very_High,,,0.004562109,0.014070868,0.050176,0.188222485,1.098304,0.200632326
0.069687438,0.11862069,0.228,0.433846154,1.048,0.44792,Very_High,,,0.004856339,0.014070868,0.051984,0.188222485,1.098304,0.200632326
0.069556263,0.11862069,0.232,0.433846154,1.048,0.41584,Very_High,,,0.004838074,0.014070868,0.053824,0.188222485,1.098304,0.172922906
0.069436748,0.12137931,0.24,0.430769231,1.044,0.41584,Very_High,,,0.004821462,0.014732937,0.0576,0.18556213,1.089936,0.172922906
0.069329966,0.12137931,0.248,0.433846154,1.04,0.44792,Very_High,,,0.004806644,0.014732937,0.061504,0.188222485,1.0816,0.200632326
0.071522587,0.124137931,0.252,0.433846154,1.032,0.44792,Very_High,,,0.00511548,0.015410226,0.063504,0.188222485,1.065024,0.200632326
